  -7.5000000e-01   1.0000000e+00   4.8280899e-01
  -5.0000000e-01   1.0000000e+00   3.2779383e-01
  -2.5000000e-01   1.0000000e+00   1.6597450e-01
   0.0000000e+00   1.0000000e+00   0.0000000e+00
   0.0000000e+00   1.2500000e-01   0.0000000e+00
  -1.2500000e-01   0.0000000e+00   2.1700489e-01
  -1.2500000e-01   1.2500000e-01   1.5772555e-01
   0.0000000e+00  -1.2500000e-01   2.1700489e-01
  -1.2500000e-01  -1.2500000e-01   3.1545110e-01
   1.2500000e-01   0.0000000e+00   0.0000000e+00
   1.2500000e-01  -1.2500000e-01   1.5772555e-01
   0.0000000e+00   6.2500000e-02   0.0000000e+00
  -6.2500000e-02   0.0000000e+00   1.3717048e-01
  -6.2500000e-02   6.2500000e-02   9.9564334e-02
   0.0000000e+00  -6.2500000e-02   1.3717048e-01
  -6.2500000e-02  -6.2500000e-02   1.9912867e-01
   6.2500000e-02   0.0000000e+00   0.0000000e+00
   6.2500000e-02  -6.2500000e-02   9.9564334e-02
   0.0000000e+00   3.1250000e-02   0.0000000e+00
  -3.1250000e-02   0.0000000e+00   8.7210232e-02
  -3.1250000e-02   3.1250000e-02   6.3038898e-02
   0.0000000e+00  -3.1250000e-02   8.7210232e-02
  -3.1250000e-02  -3.1250000e-02   1.2607780e-01
   3.1250000e-02   0.0000000e+00   0.0000000e+00
   3.1250000e-02  -3.1250000e-02   6.3038898e-02
   0.0000000e+00   1.5625000e-02   0.0000000e+00
  -1.5625000e-02   0.0000000e+00   5.5920820e-02
  -1.5625000e-02   1.5625000e-02   4.0114592e-02
   0.0000000e+00  -1.5625000e-02   5.5920820e-02
  -1.5625000e-02  -1.5625000e-02   8.0229184e-02
   1.5625000e-02   0.0000000e+00   0.0000000e+00
   1.5625000e-02  -1.5625000e-02   4.0114592e-02
   0.0000000e+00   7.8125000e-03   0.0000000e+00
  -7.8125000e-03   0.0000000e+00   3.0174658e-02
  -7.8125000e-03   7.8125000e-03   2.3236785e-02
   0.0000000e+00  -7.8125000e-03   3.0174658e-02
  -7.8125000e-03  -7.8125000e-03   4.6473569e-02
   7.8125000e-03   0.0000000e+00   0.0000000e+00
   7.8125000e-03  -7.8125000e-03   2.3236785e-02
